"Date","BGN","CAD","CNY","EUR","GBP","HRK","ILS","SGD","USD"
"2019-06-28",0.0249544101,0.0190360678,0.0995900901,0.0127339789,0.0114242222,0.0943452624,0.0517269035,0.0196198094,0.0145028972
"2019-06-29",0.0249541705,0.0190363619,0.099590725,0.0127339336,0.0114244567,0.0943455661,0.0517270185,0.0196199631,0.0145030108
"2019-06-30",0.0249539756,0.0189862476,0.0995902399,0.0127639968,0.0114252499,0.0943437327,0.0517264484,0.0196066744,0.014502729
"2019-07-01",0.0250481581,0.0189868679,0.0990471873,0.0128073325,0.0114327693,0.0947376014,0.0516684847,0.0195989091,0.0144553917
"2019-07-02",0.0250693835,0.0189580202,0.0994758753,0.0128190136,0.0114886567,0.0947857593,0.0517200855,0.0196216067,0.0144729865
"2019-07-03",0.0251067455,0.0189193457,0.0997016776,0.0128374237,0.0115156195,0.0949703923,0.0517155346,0.0196513149,0.014488701
"2019-07-04",0.025192458,0.0189697524,0.0998922543,0.0128812201,0.0115540236,0.0953143711,0.0518250624,0.0197057432,0.0145366543
"2019-07-05",0.0254551442,0.019125689,0.1007110301,0.0130073326,0.0116668193,0.0963000167,0.052221876,0.0198643154,0.0146089071
"2019-07-06",0.0254549545,0.0191254005,0.1007092572,0.0130072357,0.0116667324,0.0962982766,0.0522213408,0.0198638752,0.0146087983
"2019-07-07",0.0254550512,0.0191037059,0.1007105162,0.0130125443,0.0116642932,0.0962998111,0.0522213931,0.0198670185,0.0146088538
"2019-07-08",0.0253215464,0.0190237544,0.0999189564,0.0129451953,0.0116010507,0.0957289944,0.0518465509,0.0197441741,0.0145187358
"2019-07-09",0.0253802936,0.0190878187,0.1001717174,0.0129756397,0.0116715473,0.0959363613,0.0518647548,0.0198053676,0.0145399981
"2019-07-10",0.0254081215,0.0191200367,0.1005188324,0.0129901886,0.0116928515,0.0960498858,0.0519680666,0.0198574026,0.0146244735
"2019-07-11",0.0252983328,0.0190244453,0.1000123009,0.0129400932,0.0116257183,0.0956770035,0.051694283,0.0197635173,0.0145572592
"2019-07-12",0.0253110333,0.0190393193,0.1003602589,0.0129219186,0.0116016499,0.0956779139,0.051856719,0.0197986342,0.0145853814
"2019-07-13",0.0253113951,0.0190395179,0.1003606829,0.0129221003,0.0116018279,0.0956786166,0.0518564252,0.0197986891,0.0145854218
"2019-07-14",0.0253115132,0.0190133529,0.1003612972,0.0129403925,0.0116024655,0.0956781881,0.0518568131,0.0198101582,0.0145854899
"2019-07-15",0.0252594555,0.0189774604,0.1000311089,0.0129149292,0.0116189423,0.0954726847,0.0514725399,0.019724569,0.0145436755
"2019-07-16",0.0253173044,0.0189927674,0.0997931537,0.0129439675,0.0116935726,0.0956621774,0.0514824276,0.0197098289,0.0145124759
"2019-07-17",0.0253214916,0.0189745846,0.0999151275,0.0129470216,0.0116911582,0.0956858911,0.051481679,0.0197772325,0.0145354563
"2019-07-18",0.0252296216,0.0189318733,0.0999142913,0.0128958112,0.0115796839,0.0952711777,0.0514397675,0.0197035715,0.0145219828
"2019-07-19",0.0253018281,0.0189703494,0.0998599051,0.0129170291,0.0116073482,0.095430119,0.051359777,0.0197398195,0.0145100921
"2019-07-20",0.0252852118,0.0189856552,0.0999439604,0.012927451,0.0116152612,0.0954128686,0.0514015061,0.0197558915,0.0145217993
"2019-07-21",0.0252927394,0.0189635261,0.099973417,0.0129492411,0.0116100701,0.0954406597,0.0514162325,0.0197626127,0.014526206
"2019-07-22",0.0252283954,0.018977164,0.0994663752,0.0128995338,0.0115886355,0.0952960449,0.0509900252,0.0196789405,0.0144547168
"2019-07-23",0.0254112155,0.0190352699,0.0996559099,0.0129910578,0.0116468856,0.0959516498,0.0512715024,0.0197850744,0.0144861761
"2019-07-24",0.0253687592,0.018994487,0.0993201721,0.0129705195,0.0115762378,0.0957821533,0.0509236538,0.0197156174,0.0144515103
"2019-07-25",0.0253703986,0.0190289918,0.0993718887,0.0129728601,0.0116111161,0.0958220716,0.0509605732,0.0197720373,0.0144589511
"2019-07-26",0.0255281584,0.019155449,0.0999002503,0.0130271401,0.0117291892,0.0963283441,0.0511430114,0.0198879243,0.014521715
"2019-07-27",0.0255285143,0.0191555708,0.0999006265,0.0130271765,0.0117293527,0.0963289609,0.0511438697,0.0198880563,0.0145219174
"2019-07-28",0.0255212509,0.0191222829,0.0998729411,0.0130443014,0.0117305944,0.0963021668,0.0511283014,0.0198837364,0.014517703
"2019-07-29",0.0254536606,0.0190912968,0.0999618774,0.0130141634,0.0118699065,0.0960536262,0.0511084472,0.0198708589,0.0145007837
"2019-07-30",0.0253762244,0.0190313723,0.0996509144,0.0129726724,0.0119023151,0.095758693,0.0505789048,0.019835262,0.0144740674
"2019-07-31",0.0254560908,0.0190098824,0.0991784315,0.0130121298,0.0118538954,0.0960761208,0.050368647,0.0198016307,0.0144059007
"2019-08-01",0.0254718723,0.019066355,0.0995381552,0.013023994,0.0119011961,0.0961497064,0.0506485449,0.0198710124,0.0144281406
"2019-08-02",0.0252807509,0.0189895939,0.0996213019,0.0128972379,0.0118051956,0.0954005469,0.0501034699,0.0197628368,0.0143538685
"2019-08-03",0.0252800393,0.018989562,0.0996189112,0.0128970213,0.0118051409,0.0953992318,0.0501032026,0.0197623613,0.0143536274
"2019-08-04",0.0252800227,0.0189524814,0.0996185504,0.0129224922,0.0118138124,0.0953992804,0.0501030237,0.0197682021,0.0143536996
"2019-08-05",0.0243201364,0.0184744404,0.0985690732,0.0124341442,0.0114991683,0.0929157406,0.0487488966,0.0193664979,0.0139799019
"2019-08-06",0.0244979212,0.0186390667,0.0986122621,0.0125254978,0.0115331638,0.0924880274,0.048901956,0.0193779493,0.0140338567
"2019-08-07",0.0245280455,0.0187035427,0.0991927296,0.0125400253,0.011571312,0.0925638926,0.048888621,0.0194306045,0.014049504
"2019-08-08",0.0248065715,0.0187718504,0.0999609405,0.0126832149,0.0116842383,0.0936020237,0.0493174653,0.0196130565,0.0141879935
"2019-08-09",0.0245781937,0.0186866228,0.0994113919,0.0124438604,0.011694042,0.0928410854,0.0489573555,0.0195052719,0.0140758098
"2019-08-10",0.0245783898,0.0186868056,0.0994106304,0.0124440292,0.0116939276,0.092842139,0.048957325,0.0195051751,0.0140758415
"2019-08-11",0.0245771708,0.0186057228,0.099408246,0.012558409,0.0117091051,0.0928388791,0.0489546131,0.0195334262,0.0140753046
"2019-08-12",0.0243607442,0.0184894366,0.0985901682,0.0124541448,0.0115652215,0.0920250703,0.0485408822,0.0193838074,0.0139679962
"2019-08-13",0.0246083722,0.0185792296,0.099029331,0.0125794714,0.0116549176,0.092971507,0.0489529878,0.0194488107,0.0140595167
"2019-08-14",0.0244966647,0.018581198,0.0980459782,0.0125260168,0.0115738363,0.0925368143,0.0491414185,0.0193957576,0.0139574977
"2019-08-15",0.0245355052,0.0185622297,0.0980409702,0.0125337596,0.0115277137,0.0926830581,0.0492301825,0.0193600416,0.0139380146
"2019-08-16",0.024788578,0.01866066,0.098997867,0.0126697895,0.0115682092,0.0936378363,0.0498473151,0.0194611576,0.0140561473
"2019-08-17",0.0247884665,0.0186604355,0.0989974217,0.0126697325,0.0115680166,0.093637134,0.0498462475,0.0194610701,0.0140560841
"2019-08-18",0.0247885792,0.0186497319,0.0989981537,0.0126732323,0.0115601322,0.0936357637,0.0498461915,0.0194736986,0.0140560683
"2019-08-19",0.0245131859,0.0185122383,0.0979192845,0.012530872,0.0114490321,0.0924450914,0.0489388804,0.0192673042,0.0138875464
"2019-08-20",0.0245365972,0.0185429363,0.0983094331,0.0125470476,0.0114486205,0.0926504938,0.0491180281,0.0192886804,0.0139235275
"2019-08-21",0.0246809785,0.0185988737,0.0988617747,0.0126201995,0.0115369085,0.0931691788,0.049333965,0.0193671146,0.0139960069
"2019-08-22",0.0245321305,0.0184849783,0.0984805241,0.0125432044,0.0113484546,0.0927335191,0.0489238494,0.0192690589,0.0139021384
"2019-08-23",0.0244395923,0.0185695999,0.0988345671,0.0123909683,0.0113440188,0.0923360149,0.0489133077,0.0193197488,0.013927757
"2019-08-24",0.024537561,0.0186439654,0.0992294851,0.0124403572,0.0113888034,0.0919720857,0.0491088221,0.0193968332,0.0139834285
"2019-08-25",0.0245367332,0.0186196041,0.0992276941,0.0125494988,0.0114045547,0.0919720935,0.0491080049,0.0194467101,0.0139831958
"2019-08-26",0.0244079733,0.0183601136,0.0990733773,0.0124797458,0.0113368104,0.0922757519,0.0487790957,0.0192396889,0.0138537619
"2019-08-27",0.0246501984,0.0185702178,0.1001108653,0.0126038698,0.0113796273,0.0932674627,0.0491940322,0.0194158243,0.0139769671
"2019-08-28",0.0244645486,0.018447942,0.0993288343,0.0125052208,0.0113460645,0.0925599266,0.0489582079,0.0192470973,0.0138621907
"2019-08-29",0.0246656255,0.0185288249,0.0996577307,0.0126125508,0.0114465921,0.093354524,0.0492644376,0.0193580658,0.0139485422
"2019-08-30",0.0248021839,0.0186264843,0.0997597464,0.0126600099,0.0114652933,0.0938859668,0.0492163043,0.019340861,0.0139390579
"2019-08-31",0.0248022276,0.0186261683,0.099759219,0.0126598899,0.0114650452,0.0938854951,0.0492163954,0.019340817,0.0139389258
"2019-09-01",0.0248024938,0.0185665696,0.0997602897,0.0126821889,0.0114646107,0.0938865028,0.0492165055,0.0193675089,0.0139390754
"2019-09-02",0.024784107,0.0185287178,0.0996505085,0.0126702823,0.011515407,0.0938206948,0.0491747338,0.0193352687,0.0138940721
"2019-09-03",0.0245994135,0.018407302,0.0990610896,0.0125764372,0.011414321,0.0931478473,0.0488378562,0.0191844379,0.0137985772
"2019-09-04",0.0246296329,0.0183779464,0.099298047,0.0125924407,0.0113454938,0.0932440878,0.0490283291,0.0192340239,0.0138951069
"2019-09-05",0.024537414,0.0183138228,0.0989438331,0.0125439285,0.0112315571,0.092877195,0.0486719264,0.0191698677,0.01384066
"2019-09-06",0.0247491299,0.0183806317,0.0992693895,0.012531507,0.0113595337,0.093636496,0.0490826773,0.0192699699,0.0139504024
"2019-09-07",0.0245217738,0.0183898648,0.0993181386,0.0125376623,0.0113620297,0.0928272451,0.0491076121,0.0192799288,0.0139574101
"2019-09-08",0.0245096001,0.0183739692,0.0992701025,0.0126593686,0.01135889,0.0927820785,0.0490832337,0.0192732275,0.0139506398
"2019-09-09",0.0245540593,0.0182649282,0.0987777891,0.0125535756,0.0112347817,0.0928732427,0.0489167278,0.0191451874,0.0138689023
"2019-09-10",0.0246297022,0.0182917785,0.0989665585,0.0125919466,0.0112635859,0.0930953072,0.0493327308,0.0192014698,0.0139139069
"2019-09-11",0.0248161074,0.0184234933,0.0994383811,0.0126870049,0.0113283666,0.0938118523,0.0494546305,0.0192517541,0.0139720107
"2019-09-12",0.024808046,0.018531347,0.0992960015,0.0126866435,0.0113767712,0.0938149878,0.0496148297,0.01929323,0.0140258297
"2019-09-13",0.0248570674,0.0187151626,0.0996691478,0.0126191528,0.0112573666,0.0940201214,0.0496838665,0.0193353081,0.0140782194
"2019-09-14",0.0248571172,0.0187150941,0.0996685014,0.0126191066,0.0112573254,0.0940197773,0.0496838255,0.0193353781,0.0140781679
"2019-09-15",0.0248570787,0.0186051148,0.0996677839,0.012702852,0.0112658956,0.0940204764,0.0496836077,0.0193425281,0.0140781461
"2019-09-16",0.0247694452,0.0184526075,0.0984883207,0.0126644722,0.0112139546,0.0936610192,0.0494055302,0.0191699929,0.0139352254
"2019-09-17",0.0246275548,0.0184629975,0.0988831908,0.0125904038,0.0111531736,0.0931353856,0.049473176,0.0191554,0.0139428613
"2019-09-18",0.0247844799,0.0185826998,0.0990328236,0.0126718903,0.0112076742,0.0937429467,0.0493083162,0.019235916,0.0139755275
"2019-09-19",0.0246851257,0.0184836959,0.0989383317,0.0126214613,0.0111323764,0.09342296,0.0489655315,0.019221895,0.0139414365
"2019-09-20",0.0249323018,0.0186251376,0.09960589,0.0127514101,0.011263034,0.0943376537,0.0494679656,0.0193366705,0.0140452594
"2019-09-21",0.0249321019,0.0186250932,0.0996055117,0.0127512392,0.0112630071,0.0943375689,0.0494675666,0.0193363434,0.0140452259
"2019-09-22",0.0249303791,0.0186350416,0.0995975057,0.0127461449,0.0112623693,0.094330629,0.049464008,0.0193348669,0.0140442554
"2019-09-23",0.0251292777,0.0187313527,0.1005455002,0.0128479679,0.0113597137,0.095191627,0.0496447229,0.0194556354,0.0141240783
"2019-09-24",0.0249024108,0.0185724899,0.0998173678,0.0127344599,0.0112350836,0.0942992702,0.0490844477,0.0192953885,0.0140259713
"2019-09-25",0.0250386769,0.0185916873,0.0999975323,0.0128020015,0.0113449407,0.094820844,0.0491173369,0.019327088,0.0140209861
"2019-09-26",0.0251270583,0.0186236653,0.100100131,0.0128490464,0.0113820956,0.0951738539,0.0490730339,0.0193932777,0.0140337779
"2019-09-27",0.0252991209,0.0187503689,0.1008119456,0.0129360179,0.0115157606,0.0958498906,0.0492800279,0.0195519969,0.0141530376
"2019-09-28",0.0253522493,0.0187891825,0.1010201147,0.0129628936,0.0115413875,0.0960539909,0.0493818441,0.0195923342,0.0141824418
"2019-09-29",0.0253521035,0.0187743616,0.1010201031,0.0129611865,0.0115374273,0.0960534683,0.0493818511,0.0195932465,0.0141822809
"2019-09-30",0.0252924772,0.0186719324,0.1007801083,0.0129346063,0.0114719737,0.0958505783,0.0490027736,0.0194872003,0.0140976635
"2019-10-01",0.0251549261,0.0185902891,0.1005260485,0.0128608216,0.0114409351,0.0953569699,0.0489786999,0.0194788959,0.0140624587
"2019-10-02",0.0250804957,0.018733741,0.1004709576,0.0128219651,0.0114230059,0.0950760967,0.0490740363,0.0194520533,0.0140542409
"2019-10-03",0.0250923437,0.0187774801,0.1006417917,0.0128280917,0.0114075818,0.0951457276,0.0492366484,0.0194342372,0.0140783938
"2019-10-04",0.0251565205,0.0187958773,0.1009319013,0.0128592299,0.0114480283,0.0954470643,0.0491240738,0.0194696395,0.0141190749
"2019-10-05",0.0251484568,0.0187957956,0.1009299983,0.0128590773,0.0114480337,0.0954161414,0.0491230676,0.0194694086,0.0141189075
"2019-10-06",0.0251487968,0.018789167,0.1009313611,0.0128542374,0.0114478419,0.0954177429,0.0491235972,0.0194831168,0.0141190191
"2019-10-07",0.0249711123,0.0186354971,0.1001353299,0.0127676044,0.0114002972,0.0947609342,0.0491461579,0.0193510186,0.0140078604
"2019-10-08",0.0250603398,0.0187051138,0.1003154937,0.0128114044,0.0114910203,0.0950835209,0.0492306418,0.0194130441,0.0140406646
"2019-10-09",0.024921837,0.0186748211,0.0998654463,0.0127456375,0.0114660472,0.0946317135,0.0490772361,0.0193452093,0.0140014253
"2019-10-10",0.0250267814,0.0187178615,0.1002454517,0.0127934944,0.0113302217,0.0950128572,0.0494277136,0.0193761088,0.0140861835
"2019-10-11",0.0249458775,0.0185853086,0.099762821,0.0127543531,0.0111259641,0.0948109422,0.0493334302,0.0193271615,0.0140742348
"2019-10-12",0.0249459551,0.0185852615,0.0997629905,0.0127543208,0.0111262174,0.0948094353,0.0493334459,0.0193272533,0.0140741992
"2019-10-13",0.0249891542,0.0186133514,0.0999404026,0.0127845978,0.0111740453,0.0949788914,0.0494206847,0.019348907,0.0140992079
"2019-10-14",0.0248174357,0.0185075339,0.0988990661,0.0126904686,0.0110965163,0.0943030373,0.0491256631,0.0191573728,0.0139930849
"2019-10-15",0.0246912944,0.0183932126,0.0986463616,0.0126236041,0.0109167216,0.0938339669,0.0490031577,0.0191001188,0.0139291868
"2019-10-16",0.0246561072,0.0184315971,0.0990333281,0.012606214,0.0108879717,0.09369935,0.0493277105,0.0191370146,0.0139603699
"2019-10-17",0.0246108916,0.0183907286,0.0990785597,0.0125839553,0.0108800005,0.0936512985,0.0495525789,0.0191062161,0.0139989714
"2019-10-18",0.0246478997,0.0184664076,0.0996166195,0.0125988782,0.0108329787,0.0937047808,0.0498487507,0.0191960333,0.0140664287
"2019-10-19",0.0246476293,0.0184663457,0.0996159485,0.01259874,0.0108328599,0.0937051594,0.0498480631,0.019195682,0.0140662744
"2019-10-20",0.0246646445,0.0184888411,0.0996865647,0.0126186327,0.0109123126,0.0937699047,0.0498831884,0.0192006759,0.0140762259
"2019-10-21",0.0246653216,0.0184037244,0.0995062436,0.0126102353,0.0108411548,0.0937719536,0.0497884865,0.0191420951,0.0140615254
"2019-10-22",0.024715217,0.0184213418,0.0995598747,0.012640503,0.0109187994,0.0940442055,0.0497047473,0.0191725385,0.0140673548
"2019-10-23",0.0248388585,0.0184879313,0.0999019041,0.0127015717,0.0109424053,0.0945132728,0.0498999812,0.0192616139,0.014138936
"2019-10-24",0.024736728,0.0183562997,0.0992714381,0.0126472515,0.0109379775,0.0942399488,0.0496190785,0.0191506936,0.0140426717
"2019-10-25",0.0249181303,0.0184368727,0.0997414075,0.0127397634,0.0110051793,0.094913143,0.0499158752,0.0192434656,0.0141160813
"2019-10-26",0.0249183884,0.0184366092,0.099741875,0.01273982,0.0110049652,0.094913078,0.0499161087,0.019243479,0.0141159877
"2019-10-27",0.0249183633,0.0184437531,0.0997423397,0.0127360681,0.0110023344,0.094912532,0.0499154942,0.0192442745,0.0141160534
"2019-10-28",0.024910691,0.0184549132,0.0999069487,0.0127359977,0.0109946961,0.0948993108,0.0499377137,0.0192559487,0.0141350888
"2019-10-29",0.0248256907,0.0184661906,0.0996689353,0.0126936106,0.0109644461,0.0946353302,0.0497283961,0.0192187065,0.0141052656
"2019-10-30",0.0246843306,0.0185326724,0.0993124568,0.0126219909,0.0109106633,0.0941881864,0.0496691781,0.0191601686,0.0140757325
"2019-10-31",0.0247017608,0.0185523488,0.0991716489,0.0126277864,0.0108883012,0.0941449353,0.0496497854,0.0191691355,0.0140883228
"2019-11-01",0.0247559249,0.0186119535,0.0995308649,0.0126364245,0.0109281,0.0943862329,0.0498638672,0.0192077951,0.0141429293
"2019-11-02",0.0248208597,0.0186603111,0.0997907915,0.0126977123,0.0109618232,0.0946319028,0.0499938034,0.0192535932,0.0141797832
"2019-11-03",0.0248204801,0.0186362398,0.09979055,0.0126991536,0.0109608508,0.0946330698,0.0499938956,0.0192452626,0.0141798093
"2019-11-04",0.0247478876,0.0185177624,0.0989856371,0.0126522931,0.010922923,0.0942217384,0.0494662085,0.0191244428,0.014079379
"2019-11-05",0.02490561,0.0185476129,0.0988440826,0.0127334791,0.0109477688,0.0947272477,0.0492794834,0.0191530962,0.0141006811
"2019-11-06",0.0248824556,0.0185696735,0.0985522341,0.0127213234,0.0109547076,0.0945985072,0.0491312109,0.0191587332,0.0140822301
"2019-11-07",0.0247164402,0.0184017795,0.0974690517,0.0126374222,0.0108954468,0.0939269979,0.048839698,0.018959206,0.0139670891
"2019-11-08",0.0248675784,0.01853216,0.0980149648,0.0127146878,0.0109669523,0.0944881118,0.0489532641,0.0190446423,0.0140099033
"2019-11-09",0.0248677394,0.0185320355,0.0980165883,0.0127145583,0.0109668214,0.0944881912,0.0489535854,0.0190449385,0.0140099151
"2019-11-10",0.0248672648,0.018531366,0.0980147097,0.0127108849,0.010949442,0.0944872006,0.0489533473,0.0190536486,0.0140097267
"2019-11-11",0.0247720422,0.0184907671,0.0979497766,0.0126611884,0.0108672569,0.0941252377,0.048927106,0.0190103646,0.013971429
"2019-11-12",0.0247408547,0.0184387405,0.0976156323,0.012649359,0.0108385668,0.0942068855,0.0488041946,0.0189787745,0.0139291713
"2019-11-13",0.0246245481,0.0183676521,0.0973464635,0.0125873862,0.0107831494,0.0936409729,0.0484189089,0.01888101,0.0138595548
"2019-11-14",0.0246576066,0.0184120226,0.0975574442,0.0126091376,0.0107874858,0.0938021458,0.0483982734,0.0189216961,0.013895132
"2019-11-15",0.0246983498,0.0184619568,0.0978348025,0.012630528,0.0108185889,0.0939346663,0.048471466,0.0189942314,0.0139594695
"2019-11-16",0.0246832429,0.0184427313,0.097749837,0.0126204946,0.0108056918,0.0938602566,0.0484289585,0.0189741176,0.0139471473
"2019-11-17",0.0246832498,0.018442807,0.0977480626,0.0126171478,0.0107951125,0.0938592224,0.0484436271,0.0189741875,0.0139469936
"2019-11-18",0.0245323282,0.0183575831,0.097658823,0.0125538092,0.0107339795,0.093428862,0.0480400032,0.0189103566,0.0138992573
"2019-11-19",0.0245692738,0.0184684927,0.0977963186,0.0125608572,0.0107632683,0.0934924307,0.0481775513,0.0189439813,0.0139153803
"2019-11-20",0.0245965051,0.0185356001,0.0980238009,0.0125755593,0.0107781154,0.093620746,0.0483732799,0.0189768111,0.0139315135
"2019-11-21",0.0246236949,0.0185094079,0.0979678229,0.0125951163,0.0107888853,0.0936900101,0.0482345904,0.0189949718,0.0139369676
"2019-11-22",0.0247160134,0.0185268421,0.0980485342,0.0126396429,0.0108523256,0.09387107,0.048356182,0.0190043144,0.0139285951
"2019-11-23",0.0247165639,0.018527046,0.0980496131,0.0126383891,0.0108523057,0.0938727993,0.0483560177,0.0190043842,0.0139287483
"2019-11-24",0.0247163298,0.0185222741,0.0980504951,0.0126372944,0.010838135,0.0938709352,0.0483472025,0.0190030899,0.0139286164
"2019-11-25",0.0247722266,0.0185572006,0.0981532211,0.0126671816,0.0108161762,0.0942087803,0.04834123,0.0190388526,0.013948797
"2019-11-26",0.024835009,0.0185771948,0.0984548213,0.0126998382,0.0108846158,0.0944129838,0.0485257057,0.0191012689,0.0139977055
"2019-11-27",0.0249495048,0.01865033,0.0986690107,0.0127559869,0.0108580227,0.0949063504,0.0487058512,0.0191730738,0.0140371583
"2019-11-28",0.0248233422,0.0185594429,0.098318233,0.0126914392,0.0108230577,0.0943724125,0.0485924533,0.019085161,0.0139744318
"2019-11-29",0.02474035,0.0185105619,0.0980106682,0.0126484125,0.0107826257,0.0940976444,0.0483683075,0.0190614624,0.0139362625
"2019-11-30",0.0247407646,0.0185072147,0.0980095396,0.0126488288,0.0107805337,0.0940701769,0.0483681614,0.0190625746,0.0139362606
"2019-12-01",0.0247405135,0.0185143428,0.0980095096,0.0126481461,0.0107932278,0.0940709786,0.0483728143,0.019056882,0.0139362761
"2019-12-02",0.0246248344,0.0185737739,0.0982663575,0.0126024208,0.0107882753,0.093746628,0.0484828866,0.0190799367,0.013959261
"2019-12-03",0.0245041448,0.0184674716,0.098099378,0.0125354083,0.0106889668,0.0932539798,0.0484128605,0.0189491218,0.0138924199
"2019-12-04",0.0246956804,0.0184552139,0.0986129111,0.0126213694,0.0106699472,0.093887311,0.0485616112,0.0190626991,0.0139876866
"2019-12-05",0.0246688146,0.0184586462,0.0986737177,0.012612925,0.0106451625,0.0938258141,0.0485333803,0.0190575609,0.0140064242
"2019-12-06",0.0247703924,0.0185909082,0.0986756725,0.0126815545,0.0106773141,0.0943274946,0.0486929449,0.0190770311,0.0140254756
"2019-12-07",0.0247704341,0.0185909394,0.0986763996,0.0126829784,0.0106742464,0.0943276533,0.0486928866,0.019076923,0.0140254992
"2019-12-08",0.0247706878,0.018585239,0.0986769892,0.0126833888,0.0106751972,0.0943281984,0.0486821646,0.0190869363,0.0140256428
"2019-12-09",0.0248515949,0.0186526103,0.0991867135,0.0127348661,0.0107192626,0.0947416773,0.0488701771,0.0191618302,0.0140902027
"2019-12-10",0.0248257078,0.0186333611,0.099047275,0.0126937546,0.0107233665,0.0944189608,0.0489313524,0.0191267325,0.0140802354
"2019-12-11",0.0248361791,0.0186228934,0.0995041727,0.0126972796,0.0107097293,0.0944489248,0.0491436641,0.0191843835,0.0141362037
"2019-12-12",0.0248119524,0.0186387569,0.099483033,0.0126680518,0.010517317,0.0942433623,0.0493212319,0.019158232,0.0141700804
"2019-12-13",0.0248857951,0.0186253031,0.0986403772,0.0127210096,0.0106106965,0.094645098,0.0492730821,0.0191472937,0.0141460864
"2019-12-14",0.0248859113,0.0186253901,0.0986414035,0.0127216348,0.0106165459,0.0946451155,0.0492728878,0.0191473831,0.0141461524
"2019-12-15",0.0248856473,0.0186524943,0.0986400741,0.0127168317,0.010594224,0.0946449601,0.0492725065,0.0191645795,0.0141460023
"2019-12-16",0.0247535112,0.0185630887,0.0984642394,0.0126623047,0.0106253878,0.0942451633,0.0493182075,0.0191186756,0.0141011901
"2019-12-17",0.0246265533,0.0184761627,0.098241143,0.0125918252,0.0106999697,0.0937496885,0.0489540601,0.0190290478,0.014039744
"2019-12-18",0.0247834677,0.0184717221,0.0986634547,0.0126712371,0.0107633756,0.094399287,0.049257503,0.0190862208,0.0140843166
"2019-12-19",0.024683344,0.0184242068,0.098415548,0.0126210351,0.0107859424,0.0939870112,0.0488742229,0.0190170462,0.0140383466
"2019-12-20",0.0248229957,0.0184927205,0.0985089051,0.0126910579,0.010814343,0.0944073783,0.0488598208,0.0190497319,0.0140588427
"2019-12-21",0.0248232399,0.0184930431,0.0985088904,0.0126889334,0.0108110753,0.0944080262,0.0488604423,0.01905006,0.0140589811
"2019-12-22",0.0248231213,0.0184829729,0.0985088413,0.0126894351,0.0108113048,0.0944078561,0.0488582405,0.0190488442,0.0140589139
"2019-12-23",0.0247819541,0.018461891,0.0984653843,0.0126590809,0.0108478528,0.094250558,0.0487943468,0.0190339021,0.0140405285
"2019-12-24",0.0246871088,0.0184224282,0.0980457834,0.0126191863,0.0108184842,0.0939781834,0.0486160198,0.018965717,0.0139914697
"2019-12-25",0.0246693677,0.0183890665,0.0976826741,0.0125967998,0.0107742169,0.0938883865,0.0485612622,0.0189352404,0.0139757911
"2019-12-26",0.0247474694,0.0183875009,0.0981378706,0.0126343857,0.0107881604,0.0941811926,0.0486681765,0.0189884638,0.0140248048
"2019-12-27",0.0245075358,0.0183089373,0.0979427838,0.012530756,0.0106992883,0.093281655,0.0484178356,0.0189308132,0.0139999062
"2019-12-28",0.0245074747,0.0183088563,0.0979425392,0.0125284164,0.0107035228,0.0932818154,0.0484178515,0.0189308741,0.0139999513
"2019-12-29",0.0245076154,0.0183046214,0.0979433814,0.0125206483,0.0106943442,0.0932830508,0.0484177094,0.0189316828,0.0140000316
"2019-12-30",0.0244606509,0.0183133461,0.0979607969,0.0125162743,0.0106927632,0.0932420447,0.0485198939,0.0189041716,0.0140205378
"2019-12-31",0.0244533216,0.018238907,0.097661958,0.0125003559,0.0105762856,0.0931145381,0.0484422801,0.0189627299,0.0140248579
"2020-01-01",0.0245167358,0.0182414884,0.0978920606,0.012531657,0.0106113228,0.0937014864,0.0485573243,0.0189126213,0.0140580838
"2020-01-02",0.0245027323,0.0181806931,0.0975057934,0.0125333351,0.0106460756,0.0932637997,0.0483121628,0.0188647546,0.0140004413
"2020-01-03",0.0243978129,0.0181018099,0.0970653536,0.0124866592,0.0106532629,0.0930170273,0.0484107477,0.0188088596,0.0139347594
"2020-01-04",0.0243981799,0.0181018754,0.0970641724,0.0124871225,0.0106475882,0.0930183397,0.0484113411,0.0188092064,0.0139348099
"2020-01-05",0.0243980304,0.0180996742,0.0970637167,0.0124848164,0.010654351,0.0930181875,0.0484042163,0.0188132715,0.0139347245
"2020-01-06",0.0243333235,0.0180566406,0.0971611471,0.0124397154,0.0105770172,0.0929300338,0.048379596,0.0187921654,0.013927757
"2020-01-07",0.024318958,0.0180119909,0.096204171,0.0124180793,0.0105631379,0.0925199127,0.0480387166,0.0187186748,0.0138511157
"2020-01-08",0.0246401826,0.0182470678,0.0972215885,0.0125949037,0.0106806642,0.0938331453,0.0484958867,0.0189006832,0.0139960481
"2020-01-09",0.0247344548,0.0183477451,0.0976550556,0.0126437807,0.010747656,0.0941496127,0.0487044201,0.0189772584,0.0140453679
"2020-01-10",0.02479791,0.0183852038,0.0974732741,0.0126679294,0.0107826431,0.0942192395,0.0488057294,0.0189947102,0.01408612
"2020-01-11",0.0248120736,0.0183958796,0.0975142832,0.0126727265,0.0107866633,0.0942706041,0.0488264034,0.019011133,0.0140919242
"2020-01-12",0.0248098192,0.0184133858,0.0975090408,0.0126771702,0.0108033351,0.094271507,0.048827236,0.0190020155,0.0140921644
